ticker,pass,n_signals,trend,recent_signals,last_candle
WFF,True,3,횡보,"작은몸통양꼬리양봉@D-2, 상승다람쥐@D-2, 양봉팽이군@D-2",-
PAL,True,1,횡보,위꼬리양봉@D-0,위꼬리양봉
FRTT,False,0,불명,-,-
WYHG,False,0,상승,-,-
WAFU,False,0,횡보,-,-
OPFI,False,0,횡보,-,-
GENK,False,0,횡보,-,-
AUUD,False,0,하락,-,도지
