ticker,c,oc_%,vol_ratio,dol_M,dol_avg10_M,dol_x,run2d_%,close_pos,매수참고,손절,익절목표
TPST,0.7554,-5.5,132.3,20.0,0.2,89.3,-6.9,0.18,0.755,0.721,0.831
PSNYW,4.68,-11.7,92.4,11.6,1.1,10.5,15.8,0.38,4.68,4.171,5.148
CANG,1.86,-9.3,13.2,4.2,0.6,6.8,1.6,0.02,1.86,1.794,2.046
SLGB,0.318,-10.9,36.3,2.9,0.7,3.8,-12.9,0.1,0.318,0.302,0.35
BMGL,5.34,-11.0,141.1,2.1,22.9,0.1,16.6,0.09,5.34,5.065,5.874
