ticker,pass,n_signals,trend,recent_signals,last_candle
RDAC,True,2,횡보,"위꼬리양봉@D-3, 상승펀치@D-2",-
GELS,True,1,횡보,위꼬리양봉@D-2,-
LHAI,True,1,횡보,꼬리군@D-0,-
GIPR,False,0,하락,-,도지
DBGI,False,0,횡보,-,-
GPRK,False,0,횡보,-,-
