signal_date,ticker,rank_score,ratio,dollar_surge_x,avg_dollar_vol_10d_M,dollar_volume_M,latest_close,candle_signal,candle_pos,close_pos,candle_score,intraday_chg_%,shares_chg_90d_%,희석,short_%float,days_to_cover,숏스퀴즈,매수참고
2026-09-11,ATEC,4.64,3.6,4.3,15.92,68.33,10.58,강한매수,전고점돌파,0.98,4.08,10.8,0.4,안정,10.2,6.5,스퀴즈후보,10.58
2026-09-11,VFS,4.5,2.5,2.0,1.13,2.2,3.21,강한매수,전고점돌파,1.0,4.1,5.2,0.0,안정,4.7,6.8,보통,3.21
2026-09-11,ERIC,4.37,2.5,1.7,82.72,140.56,10.31,강한매수,전고점돌파,0.89,3.97,2.3,-1.7,안정,2.1,7.0,보통,10.31
2026-09-11,UTZ,4.33,1.7,1.5,22.0,34.03,14.28,강한매수,전고점돌파,1.0,4.1,0.2,0.1,안정,9.1,3.0,보통,14.28
2026-09-11,WBTN,4.27,1.7,1.5,4.03,6.19,10.78,강한매수,전고점돌파,0.95,4.04,3.8,0.4,안정,17.6,8.8,스퀴즈후보,10.78
2026-09-11,VERI,4.26,2.3,3.0,1.82,5.48,1.04,강한매수,전고점돌파,0.83,3.9,19.7,8.1,희석진행,17.6,3.7,숏높음,1.04
