code,name,market,ratio,last_close,day_chg_%,latest_vol,baseline_vol,trade_value_억
334970,프레스티지바이오로직스,KOSDAQ,4.0,1929.0,7.8,668968,166782,12.9
126730,코칩,KOSDAQ,4.0,11680.0,18.2,200395,50690,23.4
417860,오브젠,KOSDAQ,3.7,7660.0,4.9,456895,124815,35.0
094170,동운아나텍,KOSDAQ,3.6,26900.0,15.2,278299,77722,74.9
290720,푸드나무,KOSDAQ,3.6,3170.0,11.6,222123,62026,7.0
194370,제이에스코퍼레이션,KOSPI,3.5,12150.0,3.7,216415,62722,26.3
071950,코아스,KOSPI,3.5,1848.0,30.0,318561,91377,5.9
067290,JW신약,KOSDAQ,3.5,1858.0,2.6,14902915,4310712,276.9
053350,이니텍,KOSDAQ,3.3,3630.0,2.1,239238,71651,8.7
037710,광주신세계,KOSPI,3.3,37800.0,7.8,301934,91732,114.1
254490,미래반도체,KOSDAQ,3.3,13710.0,19.5,280246,84837,38.4
129920,대성하이텍,KOSDAQ,3.2,5010.0,24.6,330606,103066,16.6
111710,남화산업,KOSDAQ,3.2,2850.0,-3.1,304043,95080,8.7
333430,일승,KOSDAQ,3.2,4005.0,8.8,8906133,2762057,356.7
003550,LG,KOSPI,3.0,101100.0,4.9,592066,194554,598.6
079980,휴비스,KOSPI,2.9,1979.0,2.4,354376,123218,7.0
000990,DB하이텍,KOSPI,2.9,83100.0,16.7,849510,293766,705.9
090430,아모레퍼시픽,KOSPI,2.8,130000.0,-3.0,662975,237151,861.9
168360,펨트론,KOSDAQ,2.8,11460.0,24.3,239659,84096,27.5
008060,대덕,KOSPI,2.8,13810.0,20.2,210304,75739,29.0
082740,한화엔진,KOSPI,2.7,39050.0,-0.6,2292966,844141,895.4
009190,대양금속,KOSPI,2.7,1509.0,3.1,565879,207779,8.5
490470,세미파이브,KOSDAQ,2.7,16490.0,28.7,538669,201598,88.8
098460,고영,KOSDAQ,2.7,27250.0,20.8,3028076,1103577,825.2
044490,태웅,KOSDAQ,2.7,27450.0,29.8,254518,95987,69.9
338840,와이바이오로직스,KOSDAQ,2.7,8180.0,8.8,254300,93574,20.8
489790,한화비전,KOSPI,2.6,42000.0,20.0,561094,212926,235.7
067990,도이치모터스,KOSDAQ,2.6,3825.0,0.7,149709,57666,5.7
110990,디아이티,KOSDAQ,2.6,15100.0,18.4,176724,67683,26.7
361610,SK아이이테크놀로지,KOSPI,2.6,13260.0,1.4,342308,131957,45.4
412350,레이저쎌,KOSDAQ,2.6,3700.0,21.3,706031,267347,26.1
092870,엑시콘,KOSDAQ,2.5,13090.0,19.4,433103,176497,56.7
077500,유니퀘스트,KOSPI,2.5,4880.0,14.2,181838,71721,8.9
383310,에코프로에이치엔,KOSDAQ,2.5,23850.0,14.9,404833,161586,96.6
402490,그린리소스,KOSDAQ,2.5,6250.0,19.0,285565,113849,17.8
220260,켐트로스,KOSDAQ,2.5,3250.0,14.8,207976,81610,6.8
003160,디아이,KOSPI,2.5,20150.0,22.3,652430,265446,131.5
246710,티앤알바이오팹,KOSDAQ,2.5,3000.0,10.7,773563,311919,23.2
086820,바이오솔루션,KOSDAQ,2.5,5830.0,1.7,178279,70173,10.4
217730,강스템바이오텍,KOSDAQ,2.5,2250.0,1.1,1426005,579268,32.1
047040,대우건설,KOSPI,2.4,12780.0,14.1,9574457,4071712,1223.6
077360,덕산하이메탈,KOSDAQ,2.4,8760.0,27.0,1083628,445951,94.9
065350,신성델타테크,KOSDAQ,2.4,29000.0,16.7,271710,114002,78.8
377190,디앤디플랫폼리츠,KOSPI,2.4,1977.0,0.3,365385,150319,7.2
000720,현대건설,KOSPI,2.4,94600.0,15.8,1275483,536179,1206.6
199730,바이오인프라,KOSDAQ,2.4,1800.0,6.5,392551,161480,7.1
000370,한화손해보험,KOSPI,2.4,5660.0,0.2,826394,341855,46.8
103590,일진전기,KOSPI,2.4,52000.0,13.9,579922,244143,301.6
290650,엘앤씨바이오,KOSDAQ,2.4,51900.0,0.8,500236,212201,259.6
123330,제닉,KOSDAQ,2.4,24500.0,-4.3,404927,169742,99.2
117730,티로보틱스,KOSDAQ,2.3,12310.0,9.9,195529,86339,24.1
096770,SK이노베이션,KOSPI,2.3,110500.0,-5.2,1833201,799528,2025.7
253590,네오셈,KOSDAQ,2.3,8250.0,19.6,536824,236987,44.3
036710,심텍홀딩스,KOSDAQ,2.3,3060.0,17.0,480226,209175,14.7
103140,풍산,KOSPI,2.3,71200.0,18.9,284573,123064,202.6
059090,미코,KOSDAQ,2.3,14650.0,23.0,384869,166969,56.4
199430,케이엔알시스템,KOSDAQ,2.3,13100.0,11.5,564539,243199,74.0
314130,지놈앤컴퍼니,KOSDAQ,2.3,3280.0,9.7,618751,267352,20.3
036540,SFA반도체,KOSDAQ,2.3,4870.0,25.4,4227803,1859731,205.9
018880,한온시스템,KOSPI,2.3,3305.0,1.2,12396124,5307987,409.7
069540,빛과전자,KOSDAQ,2.2,1878.0,11.9,8355357,3874882,156.9
080220,제주반도체,KOSDAQ,2.2,65100.0,29.9,3456815,1547096,2250.4
032940,원익,KOSDAQ,2.2,5280.0,17.9,151164,67688,8.0
071970,HD현대마린엔진,KOSPI,2.2,49450.0,3.2,734155,331671,363.0
067310,하나마이크론,KOSDAQ,2.2,29700.0,20.0,2957289,1327653,878.3
019210,와이지-원,KOSDAQ,2.2,16910.0,21.3,1431025,644342,242.0
161580,필옵틱스,KOSDAQ,2.2,24000.0,19.1,232660,106268,55.8
178920,PI첨단소재,KOSPI,2.2,17820.0,7.0,164244,75768,29.3
024110,기업은행,KOSPI,2.2,20650.0,1.0,1691274,785811,349.2
058610,에스피지,KOSDAQ,2.2,94600.0,23.2,2097222,971558,1984.0
061970,LB세미콘,KOSDAQ,2.1,3200.0,7.7,528076,253066,16.9
007810,코리아써키트,KOSPI,2.1,46450.0,20.6,544933,262694,253.1
031330,에스에이엠티,KOSDAQ,2.1,9010.0,19.3,1524351,715203,137.3
235980,메드팩토,KOSDAQ,2.1,2350.0,4.9,268450,125443,6.3
102120,어보브반도체,KOSDAQ,2.1,6610.0,15.4,243761,114987,16.1
282330,BGF리테일,KOSPI,2.1,125000.0,-1.1,127636,61442,159.5
251370,와이엠티,KOSDAQ,2.1,7400.0,13.1,145907,68777,10.8
004710,한솔테크닉스,KOSPI,2.1,6990.0,23.9,1800039,846143,125.8
499790,GS피앤엘,KOSPI,2.1,35250.0,2.3,168990,79294,59.6
033160,엠케이전자,KOSDAQ,2.1,14490.0,30.0,1209024,573317,175.2
079370,제우스,KOSDAQ,2.1,8450.0,21.2,431146,201390,36.4
482630,삼양엔씨켐,KOSDAQ,2.1,12180.0,30.0,387297,183862,47.2
491000,리브스메드,KOSDAQ,2.1,37450.0,24.4,234913,111002,88.0
138930,BNK금융지주,KOSPI,2.1,15170.0,2.5,1493667,704737,226.6
396270,넥스트칩,KOSDAQ,2.1,1822.0,7.8,328225,157725,6.0
033780,KT&G,KOSPI,2.0,179100.0,-3.6,502679,254493,900.3
452190,한빛레이저,KOSDAQ,2.0,3215.0,13.4,213247,104755,6.9
008770,호텔신라,KOSPI,2.0,43550.0,1.6,462976,228737,201.6
083500,에프엔에스테크,KOSDAQ,2.0,11200.0,14.3,164698,82669,18.4
443060,HD현대마린솔루션,KOSPI,2.0,184000.0,1.8,171393,85469,315.4
322310,오로스테크놀로지,KOSDAQ,2.0,13620.0,22.2,212435,108442,28.9
232680,라온로보틱스,KOSDAQ,2.0,8520.0,13.6,412462,209452,35.1
187870,디바이스,KOSDAQ,2.0,11500.0,21.7,215690,107576,24.8
437730,삼현,KOSDAQ,2.0,37650.0,15.5,729821,357572,274.8
093370,후성,KOSPI,2.0,9000.0,29.9,6490927,3264421,584.2
052690,한전기술,KOSPI,2.0,89000.0,11.4,258312,126024,229.9
0015N0,아로마티카,KOSDAQ,2.0,5550.0,15.6,200968,102183,11.2
138080,오이솔루션,KOSDAQ,2.0,15700.0,18.0,235964,116104,37.0
424870,이뮨온시아,KOSDAQ,1.9,2700.0,10.4,453960,234866,12.3
003670,포스코퓨처엠,KOSPI,1.9,137700.0,5.8,415736,213282,572.5
192820,코스맥스,KOSPI,1.9,184700.0,-0.6,155770,81186,287.7
015860,일진홀딩스,KOSPI,1.9,5700.0,14.5,198587,105803,11.3
078890,가온그룹,KOSDAQ,1.9,3900.0,18.4,192769,104131,7.5
112040,위메이드,KOSDAQ,1.9,15990.0,12.5,262439,138185,42.0
159010,아스플로,KOSDAQ,1.9,13880.0,24.8,248591,132135,34.5
200710,에이디테크놀로지,KOSDAQ,1.9,26750.0,23.0,301603,155712,80.7
142210,유니트론텍,KOSDAQ,1.9,5300.0,16.2,259865,133510,13.8
034220,LG디스플레이,KOSPI,1.9,9210.0,7.8,8958541,4822643,825.1
005290,동진쎄미켐,KOSDAQ,1.9,39150.0,18.1,714598,381339,279.8
011230,삼화전자,KOSPI,1.9,2665.0,7.2,1496630,792402,39.9
352820,하이브,KOSPI,1.9,168800.0,3.6,487267,259290,822.5
323280,태성,KOSDAQ,1.9,31250.0,29.9,527893,281442,165.0
399720,가온칩스,KOSDAQ,1.9,48450.0,14.8,468617,242408,227.0
017900,광전자,KOSPI,1.9,5190.0,18.9,1277553,675788,66.3
079950,인베니아,KOSDAQ,1.8,1290.0,-17.8,582060,315046,7.5
306620,지아이에스,KOSDAQ,1.8,1560.0,18.4,455213,257536,7.1
048550,SM C&C,KOSDAQ,1.8,1550.0,2.0,650729,371251,10.1
100840,SNT에너지,KOSPI,1.8,24900.0,11.9,189068,103554,47.1
001440,대한전선,KOSPI,1.8,23200.0,11.5,3949682,2137304,916.3
139130,iM금융지주,KOSPI,1.8,16950.0,2.7,748031,425737,126.8
265740,엔에프씨,KOSDAQ,1.8,6030.0,12.7,193894,108051,11.7
010170,대한광통신,KOSDAQ,1.8,8530.0,19.1,9615570,5331884,820.2
320000,한울반도체,KOSDAQ,1.8,11230.0,11.6,508063,277023,57.1
031980,피에스케이홀딩스,KOSDAQ,1.8,97800.0,26.7,336089,184901,328.7
029780,삼성카드,KOSPI,1.8,47000.0,-0.7,181555,98524,85.3
002790,아모레퍼시픽홀딩스,KOSPI,1.8,25500.0,-0.4,152809,82666,39.0
007660,이수페타시스,KOSPI,1.8,74500.0,25.8,1231888,697618,917.8
126340,비나텍,KOSDAQ,1.8,56500.0,28.1,164572,93836,93.0
198440,강동씨앤엘,KOSDAQ,1.8,1099.0,-2.7,1209392,658040,13.3
100790,미래에셋벤처투자,KOSDAQ,1.8,12500.0,18.7,505820,285296,63.2
484810,티엑스알로보틱스,KOSDAQ,1.8,13430.0,13.4,1265897,703682,170.0
027360,아주IB투자,KOSDAQ,1.7,2985.0,16.6,1249006,719521,37.3
003690,코리안리,KOSPI,1.7,13770.0,2.0,384308,227543,52.9
032640,LG유플러스,KOSPI,1.7,14780.0,-3.8,1299649,759775,192.1
446540,메가터치,KOSDAQ,1.7,6610.0,24.5,309995,179467,20.5
441270,파인엠텍,KOSDAQ,1.7,7060.0,18.7,346563,199646,24.5
002070,비비안,KOSPI,1.7,5070.0,29.8,307693,178622,15.6
085910,네오티스,KOSDAQ,1.7,15850.0,21.5,181507,105884,28.8
036010,아비코전자,KOSDAQ,1.7,5380.0,20.9,207581,120299,11.2
204610,티쓰리,KOSDAQ,1.7,3045.0,4.5,210627,127412,6.4
217820,원익피앤이,KOSDAQ,1.7,1780.0,9.4,474561,279386,8.4
001820,삼화콘덴서,KOSPI,1.7,71600.0,23.9,834039,487678,597.2
003780,진양산업,KOSPI,1.7,3780.0,-0.4,286801,172492,10.8
204620,글로벌텍스프리,KOSDAQ,1.7,4740.0,13.1,990769,588106,47.0
365330,에스와이스틸텍,KOSDAQ,1.7,1289.0,9.3,623695,367877,8.0
080580,오킨스전자,KOSDAQ,1.7,10690.0,24.2,256441,154282,27.4
216080,제테마,KOSDAQ,1.7,4295.0,2.6,243209,142053,10.4
130660,한전산업,KOSPI,1.7,10310.0,12.1,192060,113327,19.8
041190,우리기술투자,KOSDAQ,1.7,4345.0,10.6,680190,406520,29.6
003620,KG모빌리티,KOSPI,1.7,2840.0,7.4,600691,363308,17.1
030000,제일기획,KOSPI,1.7,18930.0,-1.3,479802,280967,90.8
013360,일성건설,KOSPI,1.7,1345.0,3.9,828789,487824,11.1
452280,한선엔지니어링,KOSDAQ,1.7,10400.0,16.5,264239,154620,27.5
078930,GS,KOSPI,1.7,89000.0,2.9,871059,515176,775.2
001740,SK네트웍스,KOSPI,1.6,7320.0,13.5,2051095,1281213,150.1
459510,나우로보틱스,KOSDAQ,1.6,13810.0,9.0,182052,116452,25.1
032820,우리기술,KOSDAQ,1.6,9030.0,16.7,4159242,2601399,375.6
120110,코오롱인더,KOSPI,1.6,48050.0,4.3,254936,161255,122.5
160980,싸이맥스,KOSDAQ,1.6,30250.0,29.3,240822,146465,72.8
005690,파미셀,KOSPI,1.6,10130.0,15.6,804924,492425,81.5
083450,GST,KOSDAQ,1.6,42850.0,19.2,259142,159707,111.0
030530,원익홀딩스,KOSDAQ,1.6,15280.0,14.0,871949,560578,133.2
078150,HB테크놀러지,KOSDAQ,1.6,1834.0,14.6,977098,614234,17.9
105840,우진,KOSPI,1.6,13190.0,18.9,203548,127035,26.8
001360,삼성제약,KOSPI,1.6,1239.0,5.0,601372,376097,7.5
006800,미래에셋증권,KOSPI,1.6,34550.0,14.4,3037574,1859322,1049.5
001120,LX인터내셔널,KOSPI,1.6,37400.0,4.8,164913,100976,61.7
003350,한국화장품제조,KOSPI,1.6,7860.0,1.4,191862,117505,15.1
454910,두산로보틱스,KOSPI,1.6,61600.0,11.2,901054,560653,555.0
046120,오르비텍,KOSDAQ,1.6,4115.0,14.9,277201,174235,11.4
250060,모비스,KOSDAQ,1.6,2480.0,8.8,275932,174664,6.8
368770,파이버프로,KOSDAQ,1.6,11120.0,15.5,153528,93124,17.1
000890,보해양조,KOSPI,1.6,1328.0,2.3,726511,457490,9.6
394420,리센스메디컬,KOSDAQ,1.6,8970.0,9.5,157684,97775,14.1
464080,에스오에스랩,KOSDAQ,1.6,7690.0,13.3,169701,104865,13.1
089970,브이엠,KOSDAQ,1.6,65500.0,29.4,1151210,726157,754.0
232140,와이씨,KOSDAQ,1.6,8640.0,21.0,1158630,742743,100.1
033640,네패스,KOSDAQ,1.6,15160.0,26.5,227928,142555,34.6
077970,STX엔진,KOSPI,1.6,23050.0,13.8,307771,192799,70.9
035250,강원랜드,KOSPI,1.6,14700.0,1.0,507126,314147,74.5
091700,파트론,KOSDAQ,1.6,5390.0,1.9,207643,128081,11.2
225570,넥슨게임즈,KOSDAQ,1.6,9020.0,4.8,169726,107861,15.3
017800,현대엘리베이터,KOSPI,1.6,67900.0,2.1,173763,111033,118.0
0011T0,채비,KOSDAQ,1.6,4085.0,12.8,365707,223834,14.9
241520,DSC인베스트먼트,KOSDAQ,1.6,7470.0,18.6,302409,187008,22.6
064400,LG씨엔에스,KOSPI,1.5,62500.0,7.4,1385632,919127,866.0
402030,코난테크놀로지,KOSDAQ,1.5,13610.0,-1.1,153356,105413,20.9
034020,두산에너빌리티,KOSPI,1.5,67100.0,11.5,3208797,2148321,2153.1
039200,오스코텍,KOSDAQ,1.5,30050.0,5.8,169510,116854,50.9
043260,성호전자,KOSDAQ,1.5,14940.0,26.1,1620683,1070925,242.1
055550,신한지주,KOSPI,1.5,100700.0,-0.1,1708280,1108336,1720.2
382800,지앤비에스 에코,KOSDAQ,1.5,4220.0,15.9,417510,274753,17.6
074600,원익QnC,KOSDAQ,1.5,24700.0,19.6,373391,248883,92.2
330860,네패스아크,KOSDAQ,1.5,23600.0,26.5,324790,218614,76.7
003720,삼영,KOSPI,1.5,6280.0,18.5,419453,287158,26.3
007610,선도전기,KOSPI,1.5,3740.0,9.8,455324,311604,17.0
356680,엑스게이트,KOSDAQ,1.5,9820.0,18.3,845532,555069,83.0
451800,한화리츠,KOSPI,1.5,5090.0,2.9,162076,104991,8.2
213420,덕산네오룩스,KOSDAQ,1.5,30000.0,11.9,179737,118130,53.9
041960,코미팜,KOSDAQ,1.5,7290.0,7.2,177879,115116,13.0
281820,케이씨텍,KOSPI,1.5,69800.0,26.7,333167,222946,232.6
011790,SKC,KOSPI,1.5,72200.0,12.5,374122,251407,270.1
004430,송원산업,KOSPI,1.5,12040.0,4.9,380128,258693,45.8
016380,KG스틸,KOSPI,1.5,5440.0,1.1,366928,247919,20.0
010120,LS ELECTRIC,KOSPI,1.5,184800.0,23.0,1724011,1120437,3186.0
035720,카카오,KOSPI,1.5,37400.0,3.5,3018884,2003037,1129.1
199820,제일일렉트릭,KOSDAQ,1.5,6390.0,14.1,246952,161033,15.8
330590,롯데리츠,KOSPI,1.5,3615.0,-1.6,252941,163707,9.1
950250,테라뷰,KOSDAQ,1.5,2015.0,13.1,251126,162822,5.1
048870,시너지이노베이션,KOSDAQ,1.5,1495.0,3.5,601636,395706,9.0
000500,가온전선,KOSPI,1.5,134200.0,24.7,436905,301175,586.3
066570,LG전자,KOSPI,1.5,162100.0,9.5,1754895,1207025,2844.7
475040,스트라드비젼,KOSDAQ,1.5,2550.0,5.2,1704495,1154870,43.5
319660,피에스케이,KOSDAQ,1.5,129600.0,27.8,800235,518944,1037.1
432720,퀄리타스반도체,KOSDAQ,1.5,7310.0,18.7,194041,132932,14.2
047810,한국항공우주,KOSPI,1.5,127300.0,5.5,736956,487447,938.1
011690,와이투솔루션,KOSPI,1.5,3025.0,14.2,266278,174620,8.1
420770,기가비스,KOSDAQ,1.5,103500.0,22.9,273351,177638,282.9
462350,이노스페이스,KOSDAQ,1.5,5720.0,15.7,295876,202936,16.9
006660,삼성공조,KOSPI,1.5,10790.0,13.3,778500,530944,84.0
0009K0,에임드바이오,KOSDAQ,1.4,20300.0,13.4,190727,140225,38.7
210980,SK디앤디,KOSPI,1.4,4280.0,1.8,183648,127357,7.9
336260,두산퓨얼셀,KOSPI,1.4,24550.0,29.9,1755895,1248576,431.1
005830,DB손해보험,KOSPI,1.4,157000.0,-3.6,293523,204150,460.8
001510,SK증권,KOSPI,1.4,2015.0,14.2,3600955,2535161,72.6
062040,산일전기,KOSPI,1.4,143200.0,18.5,292392,214656,418.7
049080,기가레인,KOSDAQ,1.4,7340.0,2.7,996357,731849,73.1
005940,NH투자증권,KOSPI,1.4,28500.0,7.1,1030776,712545,293.8
362320,청담글로벌,KOSDAQ,1.4,5380.0,6.7,205265,142742,11.0
006220,제주은행,KOSPI,1.4,8800.0,6.7,262511,192205,23.1
440110,파두,KOSDAQ,1.4,63400.0,29.9,875402,622833,555.0
010660,화천기계,KOSPI,1.4,2795.0,5.9,198932,146902,5.6
001200,유진투자증권,KOSPI,1.4,4140.0,11.3,731969,532511,30.3
356860,티엘비,KOSDAQ,1.4,26400.0,28.5,433929,299408,114.6
047050,포스코인터내셔널,KOSPI,1.4,52200.0,2.2,671132,475367,350.3
007390,네이처셀,KOSDAQ,1.4,22000.0,-3.5,482444,342280,106.1
336570,원텍,KOSDAQ,1.4,4865.0,11.1,669057,481096,32.5
021240,코웨이,KOSPI,1.4,91500.0,0.3,222957,161975,204.0
089030,테크윙,KOSDAQ,1.4,41450.0,29.9,1268637,931410,525.9
322180,LS티라유텍,KOSDAQ,1.4,3800.0,13.3,180689,132126,6.9
068270,셀트리온,KOSPI,1.4,186700.0,-1.7,1127709,804969,2105.4
006910,보성파워텍,KOSDAQ,1.4,5750.0,16.5,1102530,813862,63.4
039440,에스티아이,KOSDAQ,1.4,21950.0,22.1,177975,128318,39.1
289080,SV인베스트먼트,KOSDAQ,1.4,1757.0,15.2,379049,279848,6.7
010140,삼성중공업,KOSPI,1.4,21350.0,3.9,4806652,3471198,1026.2
032580,피델릭스,KOSDAQ,1.4,3540.0,24.6,1159501,830725,41.0
015750,성우하이텍,KOSDAQ,1.4,5610.0,8.9,348291,257008,19.5
052710,아모텍,KOSDAQ,1.4,14040.0,25.0,394648,284864,55.4
353200,대덕전자,KOSPI,1.4,96800.0,29.9,1434106,993688,1388.2
215600,신라젠,KOSDAQ,1.4,2070.0,6.9,606241,418274,12.5
060280,큐렉소,KOSDAQ,1.4,8250.0,13.6,309206,222196,25.5
218410,RFHIC,KOSDAQ,1.4,42700.0,21.0,337256,245102,144.0
084370,유진테크,KOSDAQ,1.4,112300.0,26.7,335510,247258,376.8
425040,티이엠씨,KOSDAQ,1.4,8000.0,21.2,316127,223600,25.3
358570,지아이이노베이션,KOSDAQ,1.4,7410.0,8.7,495046,345241,36.7
328130,루닛,KOSDAQ,1.4,9250.0,8.6,317822,234216,29.4
195870,해성디에스,KOSPI,1.4,48200.0,26.3,309474,213749,149.2
088980,맥쿼리인프라,KOSPI,1.4,10110.0,1.0,1725891,1240505,174.5
900140,엘브이엠씨홀딩스,KOSPI,1.4,1255.0,5.8,859441,592989,10.8
003530,한화투자증권,KOSPI,1.4,4150.0,12.9,1577269,1112733,65.5
147760,피엠티,KOSDAQ,1.3,2775.0,19.4,186832,143628,5.2
439090,마녀공장,KOSDAQ,1.3,15530.0,4.1,289905,227523,45.0
126700,하이비젼시스템,KOSDAQ,1.3,9780.0,15.6,147181,113675,14.4
209640,와이제이링크,KOSDAQ,1.3,3005.0,13.2,187858,142551,5.6
166090,하나머티리얼즈,KOSDAQ,1.3,52600.0,21.9,186123,144848,97.9
046970,우리로,KOSDAQ,1.3,3880.0,14.5,724657,558104,28.1
204320,HL만도,KOSPI,1.3,44700.0,12.5,737489,571482,329.7
200470,에이팩트,KOSDAQ,1.3,4800.0,23.7,1060848,839679,50.9
321370,센서뷰,KOSDAQ,1.3,1160.0,17.3,1049639,821416,12.2
125020,티씨머티리얼즈,KOSDAQ,1.3,4465.0,13.6,631260,492800,28.2
037030,파워넷,KOSDAQ,1.3,3215.0,11.6,606971,466472,19.5
290690,아리바이오홀딩스,KOSDAQ,1.3,4200.0,14.4,672278,518365,28.2
000100,유한양행,KOSPI,1.3,73500.0,-0.7,321744,255879,236.5
348370,엔켐,KOSDAQ,1.3,17430.0,16.9,243573,185439,42.5
252990,샘씨엔에스,KOSDAQ,1.3,10980.0,21.1,854258,645218,93.8
079160,CJ CGV,KOSPI,1.3,5410.0,-0.4,813022,619385,44.0
215100,로보로보,KOSDAQ,1.3,3690.0,12.5,261620,196836,9.7
090710,휴림로봇,KOSDAQ,1.3,6190.0,11.5,2544430,1969995,157.5
323410,카카오뱅크,KOSPI,1.3,22100.0,1.4,970532,763507,214.5
002900,TYM,KOSPI,1.3,5950.0,5.5,146494,111744,8.7
049630,재영솔루텍,KOSDAQ,1.3,5340.0,11.1,266062,206925,14.2
203650,드림시큐리티,KOSDAQ,1.3,1728.0,11.2,1499053,1197372,25.9
036170,에이치엠넥스,KOSDAQ,1.3,2525.0,16.6,490240,378693,12.4
105560,KB금융,KOSPI,1.3,168500.0,0.7,1508057,1122770,2541.1
023410,유진기업,KOSDAQ,1.3,3185.0,3.9,541674,421807,17.3
109610,에스와이,KOSDAQ,1.3,1708.0,6.8,407849,314247,7.0
092220,KEC,KOSPI,1.3,2430.0,10.2,406824,304047,9.9
101730,위메이드맥스,KOSDAQ,1.3,3320.0,10.5,223875,176076,7.4
090360,로보스타,KOSDAQ,1.3,61400.0,19.5,207473,153752,127.4
007340,DN오토모티브,KOSPI,1.3,40350.0,4.3,236942,184009,95.6
012200,계양전기,KOSPI,1.3,3555.0,8.4,312402,246179,11.1
489460,바이오비쥬,KOSDAQ,1.3,10500.0,8.2,303703,232152,31.9
115450,HLB테라퓨틱스,KOSDAQ,1.3,1657.0,9.0,504804,378402,8.4
090460,비에이치,KOSPI,1.3,15070.0,15.0,515423,399656,77.7
376900,로킷헬스케어,KOSDAQ,1.3,32150.0,20.4,376940,294571,121.2
000270,기아,KOSPI,1.3,131900.0,9.2,1427024,1115783,1882.2
388790,라이콤,KOSDAQ,1.3,3245.0,8.7,372792,280197,12.1
138040,메리츠금융지주,KOSPI,1.3,124000.0,-0.1,327452,250263,406.0
017550,수산세보틱스,KOSPI,1.3,1574.0,9.1,330559,259782,5.2
274090,켄코아에어로스페이스,KOSDAQ,1.3,8570.0,12.8,167104,125875,14.3
042510,라온시큐어,KOSDAQ,1.3,7670.0,4.5,179770,139599,13.8
144960,뉴파워프라즈마,KOSDAQ,1.2,10010.0,28.3,1898493,1620895,190.0
387690,레메디,KOSDAQ,1.2,8270.0,3.1,1143979,974583,94.6
009900,명신산업,KOSPI,1.2,6510.0,9.0,160706,133272,10.5
317770,엑스페릭스,KOSDAQ,1.2,2670.0,5.7,387076,327913,10.3
009410,태영건설,KOSPI,1.2,1615.0,0.9,414954,345666,6.7
018290,브이티,KOSDAQ,1.2,11690.0,6.8,182467,153302,21.3
044340,위닉스,KOSDAQ,1.2,4825.0,10.9,4235196,3627211,204.3
052020,에스티큐브,KOSDAQ,1.2,7190.0,9.8,231612,195626,16.7
381620,제닉스로보틱스,KOSDAQ,1.2,5500.0,14.5,161018,136524,8.9
064350,현대로템,KOSPI,1.2,133700.0,11.0,871568,746518,1165.3
417840,저스템,KOSDAQ,1.2,9040.0,25.2,999306,860072,90.3
048410,현대바이오,KOSDAQ,1.2,5900.0,12.0,1097497,890945,64.8
347700,스피어,KOSDAQ,1.2,15400.0,18.9,994064,858658,153.1
003680,한성기업,KOSPI,1.2,6130.0,5.0,1073453,881491,65.8
161890,한국콜마,KOSPI,1.2,95200.0,2.1,278439,240139,265.1
067170,오텍,KOSDAQ,1.2,1826.0,5.1,384930,325999,7.0
