ticker,pass,n_signals,trend,recent_signals,last_candle
MUG,True,3,불명,"양봉스프링@D-3, 양봉스프링@D-2, 위꼬리양봉@D-0",위꼬리양봉
ARBE,False,0,횡보,-,-
LASE,False,0,횡보,-,-
CMND,False,0,하락,-,도지
PATX,False,0,상승,-,-
