ticker,c,oc_%,vol_ratio,dol_M,dol_avg10_M,dol_x,run2d_%,close_pos,매수참고,손절,익절목표
AIXI,3.02,-9.0,153.2,88.7,2.6,34.5,-51.8,0.21,3.02,2.764,3.322
NXTS,5.81,-12.2,27.0,14.2,87.1,0.2,14.4,0.26,5.81,5.257,6.391
MNDR,0.5681,-5.3,93.4,9.1,0.2,53.6,-6.9,0.18,0.568,0.534,0.625
JFIN,2.85,-10.7,24.5,2.4,0.2,11.6,-28.9,0.17,2.85,2.621,3.135
