ticker,c,oc_%,vol_ratio,dol_M,dol_avg10_M,dol_x,run2d_%,close_pos,매수참고,손절,익절목표
ODD,16.48,-5.8,15.7,196.4,11.4,17.2,19.9,0.49,16.48,14.133,18.128
EVMN,10.84,-8.9,10.8,43.2,5.9,7.3,-11.7,0.3,10.84,9.991,11.924
BNC,4.43,-13.7,21.7,26.6,37.8,0.7,26.9,0.07,4.43,4.239,4.873
MIMI,0.9402,-6.0,13.0,18.3,22.7,0.8,-1.1,0.18,0.94,0.883,1.034
DPU,2.05,-6.4,3020.0,17.5,0.0,1921.8,-1.0,0.52,2.05,1.833,2.255
CTNT,1.11,-10.5,150.2,8.5,0.4,20.0,-11.2,0.0,1.11,1.077,1.221
SKHN,9.46,-12.1,16.7,2.4,0.4,5.7,-22.7,0.06,9.46,9.1,10.406
