ticker,c,oc_%,vol_ratio,dol_M,dol_avg10_M,dol_x,run2d_%,close_pos,매수참고,손절,익절목표
LGPS,1.03,-14.9,112.5,90.7,5.2,17.3,30.0,0.32,1.03,0.834,1.133
MTNB,0.48,-5.9,552.4,5.9,0.1,40.2,-23.4,0.5,0.48,0.36,0.528
