signal_date,ticker,rank_score,ratio,dollar_surge_x,avg_dollar_vol_10d_M,dollar_volume_M,latest_close,candle_signal,candle_pos,close_pos,candle_score,intraday_chg_%,shares_chg_90d_%,희석,short_%float,days_to_cover,숏스퀴즈,매수참고
2026-07-28,OPK,4.93,12.2,16.5,3.46,57.07,1.65,강한매수,전고점돌파,0.78,3.84,19.6,-1.2,안정,7.9,10.8,보통,1.65
2026-07-28,RERE,4.63,4.1,2.8,3.23,8.95,4.33,강한매수,전고점돌파,0.93,4.02,4.8,0.0,안정,1.1,1.4,보통,4.33
2026-07-28,BOBS,4.62,3.4,2.8,13.48,37.78,17.0,강한매수,전고점돌파,0.99,4.09,4.4,0.2,안정,24.4,6.9,스퀴즈후보,17.0
2026-07-28,SKHZ,4.58,5.3,3.8,38.11,143.96,15.17,강한매수,전고점돌파,0.8,3.86,4.1,,?,,,?,15.17
2026-07-28,PYPG,4.57,3.3,1.3,7.64,9.59,9.1,강한매수,전고점돌파,0.96,4.05,7.2,-24.3,안정,,,?,9.1
2026-07-28,ERIC,4.44,2.8,2.1,169.07,359.72,9.97,강한매수,전고점돌파,0.91,3.99,3.6,-1.4,안정,2.1,4.7,보통,9.97
