ticker,c,oc_%,vol_ratio,dol_M,dol_avg10_M,dol_x,run2d_%,close_pos,매수참고,손절,익절목표
TPTS,17.29,-10.1,4976.5,103.9,1.2,90.4,-10.9,0.0,17.29,16.771,19.019
CHSN,1.19,-7.0,977.2,50.6,0.1,934.1,15.0,0.16,1.19,1.096,1.309
ELAB,1.12,-10.8,20.0,39.9,8.2,4.9,5.7,0.17,1.12,0.999,1.232
QTTB,11.21,-9.5,14.2,39.3,4.7,8.3,-20.4,0.24,11.21,10.491,12.331
ELPW,0.3,-9.6,207.9,27.8,3.7,7.6,-53.4,0.39,0.3,0.268,0.33
FTRK,0.3984,-7.3,3335.5,13.2,0.0,1574.7,7.9,0.35,0.398,0.339,0.438
