ticker,c,oc_%,vol_ratio,dol_M,dol_avg10_M,dol_x,run2d_%,close_pos,매수참고,손절,익절목표
NCPL,1.01,-13.7,246.5,99.3,13.0,7.6,79.4,0.08,1.01,0.958,1.111
MX,3.2,-7.8,11.0,14.3,1.0,13.9,13.9,0.28,3.2,2.997,3.52
PAAI,1.24,-8.8,26.8,6.3,17.8,0.4,-62.9,0.15,1.24,1.174,1.364
ENRD,3.75,-10.7,17.1,6.1,0.5,12.3,-6.2,0.31,3.75,3.444,4.125
TOMZ,1.43,-7.1,363.9,3.3,0.0,177.6,-9.5,0.05,1.43,1.378,1.573
SPRU,2.04,-10.5,12.8,2.8,0.3,9.6,25.2,0.12,2.04,1.94,2.244
