ticker,c,oc_%,vol_ratio,dol_M,dol_avg10_M,dol_x,run2d_%,close_pos,매수참고,손절,익절목표
AHMA,2.69,-10.5,72.7,105.9,20.8,5.1,99.3,0.32,2.69,2.289,2.959
NIVF,0.7,-8.9,107.4,74.5,1.8,40.8,24.8,0.22,0.7,0.586,0.77
BEEM,1.32,-10.2,106.9,73.3,0.6,113.8,14.8,0.42,1.32,1.169,1.452
WNW,3.5,-9.3,116.1,42.3,0.6,66.4,6.7,0.01,3.5,3.385,3.85
SNWV,8.51,-14.5,14.1,8.8,1.1,8.4,-42.9,0.12,8.51,8.051,9.361
BTTC,0.691,-5.2,115.7,5.9,0.1,64.9,-23.0,0.05,0.691,0.663,0.76
CAMP,4.13,-8.0,12.6,3.6,0.3,11.1,-1.4,0.0,4.13,4.006,4.543
