ticker,pass,n_signals,trend,recent_signals,last_candle
ZNB,True,1,하락,꼬리군@D-1,-
SPHL,False,0,횡보,-,-
BJDX,False,0,횡보,-,-
LHAI,False,0,횡보,-,-
SURG,False,0,하락,-,-
