ticker,c,oc_%,vol_ratio,dol_M,dol_avg10_M,dol_x,run2d_%,close_pos,매수참고,손절,익절목표
SLGB,0.9799,-12.5,1489.5,178.6,0.5,339.7,78.4,0.4,0.98,0.786,1.078
LASE,1.15,-6.5,21.3,30.4,3.0,10.1,24.3,0.29,1.15,1.057,1.265
AEHL,0.6456,-5.7,133.8,16.6,1.0,16.3,-22.3,0.2,0.646,0.596,0.71
ZNB,0.3756,-6.1,99.9,15.6,0.8,20.1,-6.1,0.22,0.376,0.355,0.413
ADVB,7.08,-14.1,100.8,12.9,48.5,0.3,40.8,0.29,7.08,6.159,7.788
IMNN,1.67,-7.7,179.6,5.9,0.1,118.0,-8.7,0.2,1.67,1.542,1.837
