signal_date,ticker,rank_score,ratio,dollar_surge_x,avg_dollar_vol_10d_M,dollar_volume_M,latest_close,candle_signal,candle_pos,close_pos,candle_score,intraday_chg_%,shares_chg_90d_%,희석,short_%float,days_to_cover,숏스퀴즈,매수참고
2026-07-22,KSCP,5.22,26.9,25.6,1.53,39.06,2.08,강한매수,전고점돌파,0.74,3.79,39.6,5.9,희석진행,14.5,4.1,숏높음,2.08
2026-07-22,RANI,4.92,8.7,11.2,0.51,5.68,0.897,강한매수,전고점돌파,0.9,3.98,25.4,12.6,희석진행,8.3,12.1,보통,0.897
2026-07-22,TIGR,4.46,3.4,2.8,7.48,21.29,5.02,강한매수,전고점돌파,0.86,3.93,4.8,0.1,안정,6.2,2.5,보통,5.02
2026-07-22,SLN,4.42,2.4,2.6,3.89,10.03,11.83,강한매수,전고점돌파,0.95,4.04,10.0,0.0,안정,4.9,3.4,보통,11.83
2026-07-22,CRESY,4.38,2.3,2.7,2.36,6.26,11.74,강한매수,전고점돌파,0.93,4.02,4.6,0.2,안정,5.2,2.3,보통,11.74
2026-07-22,LOMA,4.36,3.3,2.8,3.49,9.78,12.19,강한매수,전고점돌파,0.78,3.84,5.4,0.0,안정,3.1,3.8,보통,12.19
