ticker,c,oc_%,vol_ratio,dol_M,dol_avg10_M,dol_x,run2d_%,close_pos,매수참고,손절,익절목표
CLRO,10.16,-14.4,827.9,61.6,178.5,0.3,45.1,0.13,10.16,9.215,11.176
TPET,0.301,-10.8,32.4,11.0,0.5,20.7,-2.6,0.25,0.301,0.28,0.331
BNRG,0.9,-9.1,91.7,9.5,0.8,11.8,-6.5,0.53,0.9,0.776,0.99
CMMB,1.97,-14.7,28.9,4.3,0.5,8.3,-17.9,0.32,1.97,1.707,2.167
