signal_date,ticker,rank_score,ratio,dollar_surge_x,avg_dollar_vol_10d_M,dollar_volume_M,latest_close,candle_signal,candle_pos,close_pos,candle_score,intraday_chg_%,shares_chg_90d_%,희석,short_%float,days_to_cover,숏스퀴즈,매수참고
2026-07-30,XRXDW,5.7,68.8,76.4,0.03,1.99,0.365,강한매수,전고점돌파,0.8,3.86,17.7,0.0,안정,,,?,0.365
2026-07-30,BHC,5.16,12.5,12.6,8.9,112.54,6.03,강한매수,전고점돌파,0.97,4.06,21.3,0.0,안정,2.5,2.5,보통,6.03
2026-07-30,MF,4.58,4.1,5.5,1.45,7.99,8.96,강한매수,전고점돌파,0.89,3.97,31.4,,?,4.2,0.0,보통,8.96
2026-07-30,SHIP,4.51,3.2,3.9,3.1,11.97,17.82,강한매수,전고점돌파,0.92,4.0,7.5,0.0,안정,1.1,1.0,보통,17.82
2026-07-30,NEOG,4.46,2.4,3.2,17.24,54.9,11.53,강한매수,전고점돌파,0.98,4.08,9.8,0.0,안정,6.6,5.4,보통,11.53
2026-07-30,CTNM,4.36,2.2,2.1,2.51,5.32,15.75,강한매수,전고점돌파,0.93,4.02,8.8,0.1,안정,7.5,4.6,보통,15.75
