ticker,c,oc_%,vol_ratio,dol_M,dol_avg10_M,dol_x,run2d_%,close_pos,매수참고,손절,익절목표
INO,0.656,-10.1,18.4,21.9,1.7,13.1,-36.3,0.56,0.656,0.546,0.722
DCX,1.24,-8.1,127.3,9.0,1.2,7.3,37.5,0.42,1.24,1.106,1.364
ZONE,0.3478,-13.1,14.4,6.4,1.9,3.4,-50.3,0.26,0.348,0.306,0.383
