ticker,c,oc_%,vol_ratio,dol_M,dol_avg10_M,dol_x,run2d_%,close_pos,매수참고,손절,익절목표
DFSC,2.31,-10.5,2112.5,263.4,0.1,4299.2,79.1,0.15,2.31,2.018,2.541
AKAN,5.01,-6.9,383.5,53.5,0.4,130.4,-3.8,0.0,5.01,4.86,5.511
AMAU,17.86,-5.1,13.3,28.2,2.6,10.8,4.4,0.17,17.86,16.975,19.646
HUMA,0.55,-14.2,11.5,18.0,2.5,7.3,-22.5,0.0,0.55,0.534,0.605
BTTC,0.6361,-5.4,1647.9,15.6,0.0,1504.7,-17.7,0.51,0.636,0.542,0.7
GSUN,0.3347,-10.5,13.2,4.0,1.1,3.5,-28.4,0.29,0.335,0.283,0.368
