ticker,pass,n_signals,trend,recent_signals,last_candle
CLRO,True,2,횡보,"위꼬리양봉@D-4, 작은몸통양꼬리양봉@D-3",-
BNRG,True,1,하락,위꼬리양봉@D-4,-
TPET,False,0,하락,-,-
CMMB,False,0,횡보,-,-
