signal_date,ticker,rank_score,ratio,dollar_surge_x,avg_dollar_vol_10d_M,dollar_volume_M,latest_close,candle_signal,candle_pos,close_pos,candle_score,intraday_chg_%,shares_chg_90d_%,희석,short_%float,days_to_cover,숏스퀴즈,매수참고
2026-09-17,PAAI,6.3,181.7,338.9,0.31,106.07,3.34,강한매수,전고점돌파,0.95,4.04,255.5,,?,4.7,0.7,보통,3.34
2026-09-17,AIFF,5.96,206.8,211.5,0.07,14.72,1.28,강한매수,전고점돌파,0.62,3.64,25.5,0.8,안정,2.8,3.5,보통,1.28
2026-09-17,TRVG,5.16,14.7,12.0,0.69,8.3,6.69,강한매수,전고점돌파,0.91,3.99,17.6,-0.2,안정,1.5,1.0,보통,6.69
2026-09-17,FEAM,5.14,22.0,11.5,0.69,7.91,2.06,강한매수,전고점돌파,0.75,3.8,16.4,0.0,안정,1.0,0.2,보통,2.06
2026-09-17,BCTX,4.75,7.1,6.7,0.32,2.14,4.22,강한매수,전고점돌파,0.83,3.9,18.2,0.0,안정,8.3,1.3,보통,4.22
2026-09-17,IPVV,4.69,3.9,5.5,0.72,3.91,9.9,강한매수,전고점돌파,1.0,4.1,0.6,,?,0.1,1.6,보통,9.9
