signal_date,ticker,rank_score,ratio,dollar_surge_x,avg_dollar_vol_10d_M,dollar_volume_M,latest_close,candle_signal,candle_pos,close_pos,candle_score,intraday_chg_%,shares_chg_90d_%,희석,short_%float,days_to_cover,숏스퀴즈,매수참고
2026-07-15,CNEY,6.63,507.8,8.6,4.22,36.29,1.0,강한매수,전고점돌파,0.85,3.92,56.9,0.0,안정,4.0,0.4,보통,1.0
2026-07-15,NXTC,5.25,56.2,0.4,72.86,30.5,6.63,강한매수,완만한상승,1.0,3.5,20.1,14.3,희석진행,4.4,0.9,보통,6.63
2026-07-15,CPHI,4.87,459.0,42.1,2.13,89.81,1.1,강한매수,전고점돌파,0.51,2.21,84.4,0.0,안정,0.1,0.5,보통,1.1
2026-07-15,BRR,4.78,7.2,2.3,1.82,4.24,2.13,강한매수,전고점돌파,0.85,3.92,9.2,1.6,안정,1.9,1.4,보통,2.13
2026-07-15,ELVA,4.69,79.2,108.2,3.26,353.16,11.76,강한매수,전고점돌파,0.74,2.79,-3.6,0.2,안정,,5.0,?,11.76
2026-07-15,BCAR,4.68,6.7,4.7,5.53,26.05,10.39,강한매수,전저점부근,1.0,3.85,0.1,0.0,안정,0.1,0.1,보통,10.39
