ticker,pass,n_signals,trend,recent_signals,last_candle
STI,True,1,횡보,꼬리군@D-2,-
VRME,True,1,횡보,위꼬리양봉@D-1,-
GDC,False,0,하락,-,-
VEEE,False,0,상승,-,-
DAVA,False,0,하락,-,-
XNDX,False,0,불명,-,-
BTTC,False,0,하락,-,-
