ticker,c,oc_%,vol_ratio,dol_M,dol_avg10_M,dol_x,run2d_%,close_pos,매수참고,손절,익절목표
TURB,1.34,-13.5,389.9,113.6,0.2,641.2,38.0,0.14,1.34,1.183,1.474
WETO,1.86,-12.3,11.9,38.5,13.6,2.8,-7.5,0.15,1.86,1.746,2.046
MRLN,2.06,-9.3,11.8,22.3,5.8,3.9,-32.5,0.11,2.06,1.959,2.266
SSM,1.46,-12.6,50.5,7.3,1.4,5.1,-17.0,0.19,1.46,1.368,1.606
XRTX,1.66,-5.1,23.5,3.7,0.8,4.4,-11.7,0.37,1.66,1.542,1.826
