ticker,pass,n_signals,trend,recent_signals,last_candle
CTNT,True,3,하락,"작은몸통양꼬리양봉@D-2, 양봉팽이군@D-2, 꼬리군@D-0",-
DGNX,True,2,하락,"위꼬리양봉@D-3, 위꼬리양봉@D-2",-
AVXX,True,1,하락,작은몸통양꼬리양봉@D-0,작은몸통양꼬리양봉
KTTA,True,1,하락,꼬리군@D-1,-
CTGG,False,0,불명,-,-
