ticker,c,oc_%,vol_ratio,dol_M,dol_avg10_M,dol_x,run2d_%,close_pos,매수참고,손절,익절목표
WEN,7.33,-13.3,13.4,759.9,214.6,3.5,17.2,0.06,7.33,7.003,8.063
HTZ,2.68,-7.9,16.3,248.9,54.1,4.6,-47.0,0.4,2.68,2.435,2.948
ELME,1.35,-8.8,15.9,22.9,2.3,10.2,-33.2,0.35,1.35,1.222,1.485
PRQR,1.565,-13.1,14.3,16.1,1.1,14.7,-17.2,0.44,1.565,1.31,1.722
IVF,1.24,-8.8,141.7,8.8,0.1,73.1,-9.5,0.22,1.24,1.164,1.364
VIVK,0.421,-9.5,13.8,6.0,5.2,1.1,-5.8,0.5,0.421,0.36,0.463
INVE,2.5,-12.3,24.4,3.6,0.3,13.5,-33.3,0.15,2.5,2.357,2.75
PASG,4.33,-11.0,14.4,3.5,0.9,3.9,-29.2,0.61,4.33,3.191,4.763
ARMP,6.5,-11.6,10.1,2.7,0.7,4.0,-7.3,0.0,6.5,6.305,7.15
