signal_date,ticker,rank_score,ratio,dollar_surge_x,avg_dollar_vol_10d_M,dollar_volume_M,latest_close,candle_signal,candle_pos,close_pos,candle_score,intraday_chg_%,shares_chg_90d_%,희석,short_%float,days_to_cover,숏스퀴즈,매수참고
2026-09-22,RAIN,4.95,745.0,749.1,0.09,65.33,1.02,강한매수,전고점돌파,0.4,2.08,50.0,13.2,희석진행,1.5,0.1,보통,1.02
2026-09-22,DGNX,4.85,8.2,4.5,0.39,1.77,1.53,강한매수,전고점돌파,0.87,3.94,9.3,0.1,안정,5.3,0.8,보통,1.53
2026-09-22,RSKD,4.84,6.4,6.5,5.78,37.45,7.01,강한매수,전고점돌파,0.94,4.03,9.4,-8.3,안정,1.7,0.7,보통,7.01
2026-09-22,AVAT,4.66,5.4,1.7,5.32,9.1,2.26,강한매수,전고점돌파,0.86,3.93,23.5,-0.0,안정,,0.8,?,2.26
2026-09-22,BFLY,4.62,3.7,5.7,34.56,196.8,9.93,강한매수,전고점돌파,0.96,4.05,12.2,1.8,안정,15.9,5.7,스퀴즈후보,9.93
2026-09-22,SGRY,4.61,3.6,4.1,31.31,128.17,15.8,강한매수,전고점돌파,0.96,4.05,14.6,0.1,안정,19.6,5.2,스퀴즈후보,15.8
