ticker,c,oc_%,vol_ratio,dol_M,dol_avg10_M,dol_x,run2d_%,close_pos,매수참고,손절,익절목표
YJ,3.61,-12.2,18.4,12.5,76.8,0.2,-15.1,0.05,3.61,3.463,3.971
SDEV,1.14,-8.8,139.3,12.0,0.4,26.8,14.0,0.23,1.14,1.062,1.254
JATT,13.24,-8.1,25.1,2.9,0.1,21.0,-2.1,0.11,13.24,11.64,14.564
ISPC,1.69,-9.9,18.5,2.6,1.8,1.4,-29.0,0.32,1.69,1.518,1.859
GYGY,1.31,-7.7,17.4,2.5,6.8,0.4,-26.0,0.33,1.31,1.203,1.441
