ticker,pass,n_signals,trend,recent_signals,last_candle
DXST,True,3,하락,"작은몸통양꼬리양봉@D-2, 양봉팽이군@D-2, 꼬리군@D-1",-
INTZ,True,2,하락,"작은몸통양꼬리양봉@D-0, 꼬리군@D-3",작은몸통양꼬리양봉
TC,True,1,하락,양봉스프링@D-3,-
CODX,True,1,상승,꼬리군@D-2,도지
UPC,True,1,횡보,양봉스프링@D-4,-
CANF,False,0,횡보,-,-
BTOG,False,0,하락,-,-
CELZ,False,0,횡보,-,-
