ticker,c,oc_%,vol_ratio,dol_M,dol_avg10_M,dol_x,run2d_%,close_pos,매수참고,손절,익절목표
LHAI,1.1,-10.2,1505.3,102.2,0.1,1159.6,29.5,0.44,1.1,0.931,1.21
NCT,4.9,-6.5,16.7,75.4,4.6,16.2,-6.0,0.12,4.9,4.588,5.39
JLHL,6.33,-10.8,118.9,74.4,0.8,93.5,5.5,0.1,6.33,5.995,6.963
VIVK,0.9011,-14.2,61.7,71.8,2.2,33.1,15.5,0.13,0.901,0.839,0.991
UPC,4.77,-6.5,210.6,19.6,0.8,24.4,4.1,0.59,4.77,3.851,5.247
TLYS,3.81,-5.9,47.2,17.3,0.5,36.3,-2.8,0.04,3.81,3.686,4.191
KITT,0.7378,-8.8,52.1,8.2,1.3,6.4,-9.0,0.33,0.738,0.682,0.812
EDHL,4.1,-6.8,113.7,2.2,0.2,11.2,-2.8,0.03,4.1,3.958,4.51
