ticker,c,oc_%,vol_ratio,dol_M,dol_avg10_M,dol_x,run2d_%,close_pos,매수참고,손절,익절목표
PFSA,3.03,-13.7,99.5,240.2,1.8,135.0,39.6,0.36,3.03,2.318,3.333
SKYQ,2.91,-5.2,32.5,82.3,14.5,5.7,11.9,0.29,2.91,2.6,3.201
WETO,1.9,-5.9,12.6,54.3,9.1,6.0,15.2,0.37,1.9,1.678,2.09
OFAL,0.5088,-12.3,54.2,12.4,0.6,20.6,-14.3,0.09,0.509,0.485,0.56
PARA,0.8191,-9.0,121.8,8.8,0.1,92.9,-7.4,0.12,0.819,0.689,0.901
FTHM,0.5193,-5.6,309.0,5.5,0.0,207.6,-7.1,0.01,0.519,0.504,0.571
BFRG,0.7647,-6.1,29.7,4.0,22.4,0.2,27.5,0.57,0.765,0.643,0.841
JZ,0.47,-7.3,24.9,2.7,1.3,2.1,-14.5,0.16,0.47,0.417,0.517
