signal_date,ticker,rank_score,ratio,dollar_surge_x,avg_dollar_vol_10d_M,dollar_volume_M,latest_close,candle_signal,candle_pos,close_pos,candle_score,intraday_chg_%,shares_chg_90d_%,희석,short_%float,days_to_cover,숏스퀴즈,매수참고
2026-06-30,BACCR,5.92,85.0,219.4,0.02,4.71,0.78,강한매수,전고점돌파,0.91,3.99,20.0,,?,,,?,0.78
2026-06-30,FCRS,5.08,9.5,5.9,1.01,5.94,10.3,강한매수,전고점돌파,1.0,4.1,0.7,0.0,안정,,,?,10.3
2026-06-30,DRTS,4.64,3.6,4.3,6.53,28.19,12.58,강한매수,전고점돌파,0.98,4.08,9.7,2.6,안정,3.4,2.0,보통,12.58
2026-06-30,INDI,4.5,2.9,2.7,23.02,61.18,4.49,강한매수,전고점돌파,0.95,4.04,19.7,2.0,안정,30.6,10.8,스퀴즈후보,4.49
2026-06-30,SPXX,4.5,2.5,2.8,4.13,11.61,18.64,강한매수,전고점돌파,1.0,4.1,1.9,0.0,안정,0.8,0.6,보통,18.64
2026-06-30,MBLY,4.46,2.4,2.4,52.84,124.25,9.68,강한매수,전고점돌파,0.98,4.08,16.5,0.1,안정,17.4,5.4,스퀴즈후보,9.68
